Gene	C3N_01408	C3N_02088	C3N_03076	C3N_01489	C3N_02928	C3N_03057	C3N_00560	C3N_02150	C3N_00551	C3N_02089	C3N_03054	C3N_01028	C3N_01016	C3N_02153	C3N_00556	C3N_04127	C3N_00578	C3N_01023	C3N_00545	C3N_02421	C3N_00180	C3N_02425	C3N_00546	C3N_00580	C3N_02424	C3N_02572	C3N_00167	C3N_02155	C3N_00555	C3N_01415	C3N_00547	C3N_02090	C3N_01017	C3N_02142	C3N_01019	C3N_01410	C3N_00169	C3N_03073
ZMYM4	12.1282376827813	12.319759315005	12.2475064303854	11.880479988854	12.7079355211496	12.6432533902941	12.375154180593	12.2555225647291	11.881345877366	12.2589860183682	12.5363244912622	12.3561658715524	11.9192641749348	12.390061350012	11.8603509277496	12.0645968980083	12.5284683392877	11.6996500145532	11.8009333970748	12.125220006979	12.1488093483115	11.9164596529178	12.0422824659958	12.0562663797915	11.7775209876735	12.4014611344956	12.6658390405656	12.7361874260127	12.2846920732659	12.3467698177481	11.9752593994348	12.2653632793566	11.7225398740706	11.5162923863955	11.5913430775386	11.8448014119343	12.1702534264681	12.9352696898326
VIP	6.43337965278762	6.93342021913074	6.58400764027507	6.75549434809296	6.826926274417	6.71224462195376	6.57710076535255	6.90702038575003	6.90024698786591	7.90128554762356	7.13614738344848	6.78347854850993	6.62817914059885	6.73440158047762	6.81058471970396	6.91875800674971	6.9108431310665	6.58974850286847	6.97044751309184	6.85710622969704	6.66102747649081	6.59744532954148	6.43337965278762	6.58779140920391	6.72844269432056	6.65132564409871	6.76797704134804	6.63557833994506	6.5804228734944	6.7310294160095	6.43337965278762	6.88878733379498	6.59558397558791	6.58658673166047	6.90683566355737	6.65268012192708	6.82411025597898	6.70948611970025
ARMT1	10.7469012519089	11.1613541686727	10.3822439934459	10.089660479437	10.2953461844397	10.2234858023081	10.3125906186432	10.1049642879953	10.4802421303535	10.7557110098154	10.0061661983886	10.3527839937836	10.3196355397479	10.9552662251671	10.2658690825709	10.5831266772923	10.4794126603406	9.9096749621459	10.0464757693877	10.4379000981644	9.06982677882926	9.18731655919034	10.3528899498508	10.5360889330673	11.1584546588513	10.5390450952219	10.2477094145314	10.633774571495	11.033315357136	10.9329193569981	9.8414810469593	10.4113310300983	9.76063462195291	10.1321783680638	10.0263489454779	10.1871657173357	10.1348839451449	11.3951557260675
SLC22A3	12.1226572042751	10.7129626295544	7.34699200887962	9.13132868384914	9.91428301997005	11.6647411352033	9.8792376197836	10.4750474904734	9.21870609117536	11.5046107687804	10.4880664811023	9.73029893754123	10.4882613436667	10.3112773979563	8.56236428140335	10.3763527679443	11.1413067219626	8.85692296994355	11.1449181113521	10.7242494777834	8.03922110102158	9.08752969451397	10.7186261445693	9.67200320473012	9.97419510135529	11.7286482772347	11.0032559400596	8.73359670434557	8.69856704972168	10.5504573385741	9.40856173107358	10.4215569972572	8.57253888348059	10.6909971364529	9.98789557010275	9.27372345694242	9.63332175628072	11.4393064516297
VWDE	7.4052220634682	10.0382087383544	10.1408360749064	9.95049724000741	9.97350154795168	7.24487429758289	8.96956553257017	10.4105031845256	7.40936420199913	7.32278176599608	8.69411017112654	7.8257478750634	8.91910511322468	8.97318757420245	9.67170698915712	8.23127668153684	7.21203227311743	10.1904644149663	7.36802411728179	10.0679835141916	10.8215386475832	7.24346587862667	11.307434391717	10.5437972113844	10.0424249479088	10.088578278447	10.5397001083573	10.4672891356353	8.74345878995448	10.8398883759924	8.28983056047133	10.9135141510936	12.2381940517883	9.36642842378684	9.79683963319338	7.57521473086022	10.0703261705582	6.935707146379
GNA12	11.7954279457188	11.2601618749076	10.5336304063838	11.5553063975812	10.7495043797041	10.4935899899153	11.8138201932703	10.8710737214915	11.3576149596231	11.9785646093164	10.6295125993873	11.013838403785	11.3756254196289	10.4768529124526	11.7049615127249	11.821978741299	12.115828841948	11.3843377030718	11.5713255475012	11.3589386556848	12.096116127733	10.7551272794969	11.5744620516041	11.5979538746879	11.7524421446228	11.3325133283545	12.1213896766972	12.3339978881237	10.7776573452185	11.6027322103324	11.8430165816816	10.7285543131186	10.8910636545642	10.8128751897169	11.7390711984337	11.2213590812291	11.6109451912461	10.4084450991084
C7orf50	10.8442715541012	11.0579925425724	9.51232419775392	11.0808074448039	10.592230681883	10.224794937527	11.1114451292152	10.1620361016809	11.0045955883337	10.9936321487302	10.4178397623532	10.6477688874973	10.5954970200322	11.0282934333269	11.1776171270369	11.4000892283259	11.7213413587733	10.8282773786009	11.3242134558203	11.3706877548083	10.4710132547634	10.5239784823099	11.7722594777716	11.9325578295572	11.2588196588805	10.8358307925746	12.270465621749	11.6582840875584	10.6652930107151	11.631157483029	11.6207477733871	10.7301983817699	10.8522465231265	10.5975237472409	11.7560260942215	11.1314473073421	11.3673794106543	10.6363531919106
SDK1	10.473078874715	10.8683114969562	9.55877953449272	11.1332348990859	10.8783706803136	10.5920550192345	11.3940369983239	9.8799341309467	9.43569165722514	13.4962503986171	10.6662921868828	11.8722745403073	14.3059913318969	8.81330339633068	9.99357059815331	10.7747096110996	10.59746427086	12.3086048865301	10.1289076501934	9.87725511686608	10.5228627438439	11.9189643104552	8.90913294916209	9.52648519838612	9.69509259936704	10.501055235445	9.89694462606686	12.9559084132288	11.4299057942068	9.8581194511945	15.341081532858	10.523789808574	13.2296887399865	9.22014789927099	8.87557034476528	13.5920119040055	12.7428801794252	10.7420476319904
CCZ1B	9.60788337448987	10.1609173180844	9.18366628175254	9.83982185365607	9.62771771266443	9.48224668568052	9.79734854582249	8.9853284036111	9.61499800148304	9.18934360336356	9.56416353082904	9.33803721090826	9.14673401056384	9.78909416699647	9.40680867158322	10.3177619207301	10.3022321089633	9.13978574677185	9.31580308171636	9.74515873513902	9.438005589874	8.67853592032738	9.45112601631714	9.01726043895007	9.49172381244064	9.19216543304497	9.65401439434758	10.2778748558586	9.36886443052403	9.72942817976627	9.79356384254772	9.49215877599051	9.79511620338947	8.52014663867186	9.07512158927332	9.61391795190309	9.30615063015347	9.7915674881025
C7orf26	9.74008392116408	9.76910356064058	9.19082454577809	10.2425596727022	9.72908826743182	9.67214882307796	9.94530915399823	9.3296071935722	9.52549058359699	10.1191412611641	9.50223531982996	9.64900279787232	9.50686909239206	9.34303311681134	9.57751590753122	10.1188827319235	10.0353061774891	9.63215219449328	9.95543183396816	10.031234050121	9.79424222133891	9.71580355140331	9.58292604588288	9.71046863244687	9.43911635518094	10.127564044338	10.5599905548721	11.2302637453308	9.53423010927948	9.81849441627976	10.0453123703044	9.55730062236843	9.49232368301282	9.40283128065288	9.8962975438797	9.69718138593181	9.56115045685991	9.55133370545119
RBAK	10.7153988777943	11.3427841339321	10.5409787192877	11.0844106799312	10.7817585094856	11.0060190904767	11.0996241439251	10.8087967302913	10.3845678780332	11.4919196961089	11.0835164289357	10.968814202534	11.4548884053171	10.8768779419267	10.9297879501582	11.363269073088	11.825322621552	10.6161376145527	10.4268947961133	11.210571772252	11.0467316042552	11.0179433660279	11.4706913360331	10.8949237360141	10.5639602862963	11.1346915590709	11.4174837903771	11.8211389065113	10.9445031485927	11.0676680831824	10.9582713854275	10.8270849069079	11.407896306464	10.2344017551637	11.2909332930126	11.3381499883284	11.0109198013566	11.1222705394566
CREB5	10.9882181396346	10.8405940189578	9.12252307144033	9.14832412729472	11.098225812441	10.4573524345847	9.01955656787276	9.83271319973345	9.08108649592802	9.69545089114738	10.7987201534841	9.10608254431995	10.5352054007144	8.94211591587594	10.0804019493595	9.22709389157941	10.9054461802311	10.5242402122143	10.3998705365476	10.9935956610346	9.59514543141445	9.53160587969306	10.6453227959746	8.3503142214331	10.1697965323232	10.86599677314	9.88382230060822	11.5706003725774	8.41157702422299	9.40663419647008	8.26378454808648	9.55355128140832	11.6012430665163	8.88922001319204	9.42811443207857	9.51345362797247	10.1376255462868	9.31607874786645
FERD3L	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762	6.43337965278762
EGFR	15.617512832805	13.977038908739	11.2383501760413	12.9660404729329	13.1763915947478	13.6079470010562	10.2958618045814	11.2718192781826	13.6189212084744	12.0026119776739	13.1245622797691	13.9076939553158	11.6882072431452	14.1718161575644	13.594649437839	12.9613581056319	14.9693011623047	12.0213044227867	13.2050633379393	15.5024121043541	12.9136131631448	13.9270729553216	15.1491468088462	13.4068575187215	13.1054566415892	14.2618907161608	14.4002930874645	16.3178656268436	13.4605014346871	14.4989861223158	13.0693520096986	13.0360191771153	13.601381590968	14.3221945651171	15.3811305714702	12.5442292455935	13.7261825412002	14.4553566112042
CDCA5	9.18814876550639	8.38186818879176	10.4502088597343	8.80078045022236	8.69221343876665	8.46142730302703	9.84161070433498	9.4108925550552	10.2443355936955	10.2785661167685	7.97711878128	9.97772580474917	9.24971227608441	8.45844014750102	9.68981277257983	9.79902169140228	8.25280506954812	9.12372220107701	8.41984728996582	8.30123221701134	9.10792028825087	11.4636556562099	9.32766041117324	10.0122450953388	10.2439885516446	8.89576688998132	8.79174369066018	10.3636109661936	10.4319425542269	9.18439001421288	9.79356384254772	8.58494013342001	10.087358375517	9.62155911743901	9.44401025623083	9.31357401151587	9.93275699256263	8.91375951488396
IGFBP3	11.6500079486851	13.7447248603792	11.8379175780501	12.9813665666385	13.3878389990657	11.8412085964845	11.9861981612466	11.8820655097194	14.1416519353738	14.5401339288451	11.9417079973747	11.8500485989194	12.952189812542	12.5835840516155	14.3500482837563	12.8838823932186	13.5456338989354	11.2617658539962	12.1346190194319	13.4564130008959	13.0245610133964	12.7377506036659	10.948849908228	13.1996758813566	11.7346235667866	13.7459279224375	14.2132093847307	13.0146036302643	15.0354331409529	13.3968966537816	13.6467272584026	13.7056980099331	13.1711892347708	12.9769769776191	11.7939378802694	13.0573767515387	13.4052189775606	12.7122064221827
PURB	11.8744125548764	11.8314529938479	11.8912073503995	12.3471959880319	10.9819002272629	12.2013004412822	12.0211953333136	11.6539297883355	11.2588281308535	11.8618086898775	11.3767143119022	11.9034428192519	12.2550806046979	11.8913777640569	12.2548581243855	12.0847882559182	12.4766855721156	11.8723701426443	11.665342228012	12.4702929789475	11.5964712811951	12.1504264654415	12.6943464425002	12.2027159667443	12.1245066329351	12.6060369065496	12.817128436708	13.94135074581	12.1539269049898	12.3567077354556	11.8282285125571	11.7094212628294	12.5671275214851	11.7382502950673	12.2693286802329	12.1016034033437	12.2711571147533	11.6975961267315
IGFBP1	7.07315956768357	7.00433121706976	6.58400764027507	6.66138517460664	6.43337965278762	6.43337965278762	6.83871795075776	6.43337965278762	6.90024698786591	9.16231492859797	6.43337965278762	6.59025579554683	7.27130862606731	6.43337965278762	8.0916686778964	6.59585071045735	6.9770371854641	6.70395430988051	7.0674080145457	6.75417804174834	6.43337965278762	6.71724476604696	6.43337965278762	7.06527642533885	6.43337965278762	6.43337965278762	6.79465199619449	6.63557833994506	6.79278632396484	6.64403611434211	6.60960651737528	6.5857424413154	6.71403104130606	6.93915479260514	6.92972431221144	6.89703623848772	6.61800926855915	6.43337965278762
SSC4D	10.1827618765666	7.55433837109927	8.04631718007381	7.76458392753171	8.38493066328035	7.85328623771946	7.85542051250584	8.32926146611931	8.08920145034233	7.79315813447188	7.78501841159433	7.58734310883686	7.39046951768297	7.46664285467508	7.78435355198399	7.53280956605492	9.12869096568373	7.77502619918695	7.79129839839068	7.57360185092387	9.45160670258421	8.70304638198556	7.69835022542944	8.26753720884248	8.02367310948533	7.30615257486283	8.05637645766325	7.59864813130813	7.8139209368006	9.74988456083618	7.68916104028272	7.25706016221765	8.18187644607991	8.12272305152858	7.56878697856055	7.64854774815032	7.84307762342802	7.53531835756915
MDH2	11.7640155870317	11.8020793108293	12.2152440188115	11.9908429650878	11.2783865672926	11.5674219966603	12.2829613373586	12.4325548692509	12.4087513874576	12.1535379451725	11.3134302469213	12.0224933688824	11.5777585320078	11.9166235847457	11.9943119066632	12.0160990005055	11.3040598388774	12.6788308301804	11.8944007041032	11.7021289108398	11.8835772332089	13.0077137778787	12.4509714225994	12.683960850675	12.0804560779399	11.6344269143247	11.6355517947882	11.9842000915608	12.5685256500565	12.5778149822047	11.7557004157913	11.6224102642699	12.6522041685057	12.2265780614368	12.1268927578007	12.2273663031188	11.9345182897184	11.1284315381607
POMZP3	8.5256791767794	8.54652542447162	8.7641741801683	8.50913165615747	8.48281329298213	9.18534549779367	8.3924801571645	8.38263771380194	8.88266279255075	8.01318953319186	8.22119214559036	8.52939065750014	8.32929091294077	8.36439002452185	8.60935900845788	8.36709004515905	8.04419719541508	8.01587925041186	8.90556923472765	8.88052545547048	8.07190168680134	9.34502367934033	9.30338069659443	8.62474832495406	8.35104667895601	9.19961920591138	8.5111430804129	8.41924221716686	8.77769726705811	8.4947878747825	8.56642718126506	8.31861450426885	8.90661842439361	8.96967847547523	8.37323154050687	8.34400418358052	8.61163965482149	8.43466217243405
NIPSNAP2	13.4516344328164	12.0321618756365	11.0532819459455	11.1931914775987	11.0689269119028	11.5586627996016	11.545200743668	11.3341435632807	10.8080705743455	11.365424768825	11.5397955571886	11.3743108128086	11.3071169900455	10.9607540159538	10.8002014172268	11.1970278607203	12.2116627130101	11.3203435471558	10.9533585911152	11.5200481290708	11.5046247326379	10.7305732274015	11.5199866963957	11.5510401450537	11.194682359479	11.6580145490522	12.243619414782	13.2232009372778	11.9930267895702	12.2156963167421	12.0373143165063	11.454854916069	11.4383780112996	11.2392799711622	11.0259542482241	12.0551989765918	11.3455191572484	11.5242621400337
CCT6A	15.2745272962401	12.9874350682345	12.8931444907403	12.740163741157	11.8376284097135	12.1542164249284	12.9465593501517	13.0946947598654	12.4147960515267	14.1733876220923	11.9724598483529	13.1141736629204	12.6446417899671	12.5840278544284	12.8943561391991	12.8250994784598	13.1745070474685	12.7786212354706	12.6015638388536	12.7805582920084	12.7288787703361	13.1220457533883	13.3884163127352	13.5894940409478	12.9350230546707	12.8082074203448	13.3991898828065	14.3717772397794	13.7165415121687	13.7553472340905	12.6523120164403	12.3246520882222	13.4585729939328	12.6140081868476	12.9482141238556	12.5543445240602	12.6691209789003	12.1193330907752
PSPH	11.776256574893	9.60351449209557	9.56425231923309	9.35212468082248	8.88112002927432	8.9695310683698	9.99383892248494	9.21092704337754	9.45678496970268	10.4253246917722	8.9992686390251	9.61892986052817	9.16714316725202	9.24117978280012	9.11620273140201	9.53768691249133	10.2610691262265	9.51320182961433	8.98955980048991	9.35270994050381	9.58287279346653	10.0541833333991	9.51952705449777	9.83266956173573	9.94595927610535	10.0700133027254	10.4197772300783	10.4931445619386	9.69010676936337	10.3973529183648	9.70841024158236	9.31243104384663	10.0031876413126	9.08873774317114	9.19125269182774	9.21295779225028	9.46318436808828	9.55955942187755
TRIM50	7.19545332862822	7.00433121706976	6.7342270787132	6.7933290059987	7.08831442225768	6.66118982694228	7.00476016336716	6.85739415479799	6.64289713248245	6.6590379073897	7.0230742500216	6.70483039407144	6.43337965278762	7.11791978623922	6.86074503141795	6.59585071045735	6.83339724230351	6.9494937638386	7.08929182019968	6.93905947612416	6.8268656773502	7.15980103415824	7.46312264344308	6.89486603514411	6.84994092918414	6.81016053806018	6.96067128277394	6.86109090492751	6.79278632396484	6.82661358661446	6.78518027215909	6.69703534608218	6.43337965278762	7.00318663447115	6.7689112392118	6.9454873163711	6.82411025597898	7.53531835756915
ZNF92	9.68431103200264	10.1056741073069	10.4096176194399	9.67801048755969	10.0375241543877	9.87840443476752	10.3952668788903	9.87702844565547	9.9575826051448	10.3115661144802	10.1292392128491	9.77181665749693	10.4413709868384	9.88668266200708	10.0678249544696	10.5000183908347	9.72302738997558	9.80774718080268	9.14345622276006	9.41167488438939	9.7048107475423	9.66644734625677	10.0334058602309	9.83425077006195	10.3363687023406	9.95033035798332	9.59057220354277	10.1534733189202	9.24806920385299	10.2709858906447	9.43614702235958	10.219415152711	10.7503496819963	10.1781102186918	9.65968572668043	9.99132083765453	10.2166514774052	9.96951847826469
