ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Label
ENSG00000135903.20|PAX3|protein_coding	6.28645227650173	3.72844870262219	1.25613602670737	2.96818865421394	0.00299560410277502	0.349150290243922	
ENSG00000177398.18|UMODL1|protein_coding	357.640158854485	-2.18726482045102	0.738553436071016	-2.96155256156807	0.00306092243226852	0.352516233449591	
ENSG00000179046.8|TRIML2|protein_coding	5.81185322158528	3.13663978520018	1.05854176007035	2.96317056493996	0.00304487795553815	0.352516233449591	
ENSG00000196511.14|TPK1|protein_coding	554.80594635328	-1.00032747158915	0.338066429481313	-2.95896718619451	0.00308671967299425	0.353383741024217	
ENSG00000138316.11|ADAMTS14|protein_coding	459.709549602941	-0.887730873050979	0.300634390120338	-2.95285869555921	0.00314846047504125	0.354165193436617	
ENSG00000145850.9|TIMD4|protein_coding	52.6259923338452	-1.28444625271592	0.434982010317886	-2.95287212401553	0.00314832352270932	0.354165193436617	
ENSG00000185164.14|NOMO2|protein_coding	1255.33886041451	-0.653714348895592	0.221156032020531	-2.9558965356862	0.00311761654022753	0.354165193436617	
ENSG00000155846.17|PPARGC1B|protein_coding	621.015878472334	0.783934565148984	0.266119249490055	2.9458018037071	0.00322118728901104	0.360251628137489	
ENSG00000063438.19|AHRR|protein_coding	25.1096245855071	1.50091789664906	0.512771624212488	2.9270689441019	0.00342173019223844	0.36098353164219	
ENSG00000078898.7|BPIFB2|protein_coding	526.916440943744	-3.00347529208713	1.02413723760938	-2.93268829780868	0.00336041079668791	0.36098353164219	
ENSG00000105668.7|UPK1A|protein_coding	7.80619558585374	1.80186757680209	0.612643328342853	2.94113637322385	0.00327010530966134	0.36098353164219	
ENSG00000111199.12|TRPV4|protein_coding	453.212592475751	1.17939941369487	0.403068852184305	2.9260495007329	0.00343296308776944	0.36098353164219	
ENSG00000123374.11|CDK2|protein_coding	784.250011594503	0.631589047054799	0.215061179169518	2.93678779914511	0.00331630942475555	0.36098353164219	
ENSG00000125968.9|ID1|protein_coding	1875.78205166778	1.48103750402061	0.505483813987776	2.92994051053121	0.00339026901756889	0.36098353164219	
ENSG00000143816.8|WNT9A|protein_coding	255.397355915823	0.834418982593348	0.284096250532075	2.93709959575528	0.00331297686527343	0.36098353164219	
ENSG00000164687.11|FABP5|protein_coding	793.00103896265	1.53668637513399	0.524470570575822	2.92997636349137	0.003389877879021	0.36098353164219	
ENSG00000170925.3|TEX13B|protein_coding	8.97384979008186	2.24607335441889	0.764701799402021	2.93718853045104	0.00331202686844126	0.36098353164219	
ENSG00000185386.15|MAPK11|protein_coding	402.064532005823	1.02142865656574	0.348700049754156	2.92924723493982	0.0033978404045281	0.36098353164219	
ENSG00000197520.10|FAM177B|protein_coding	151.230688376919	-1.43063656114638	0.488405854706754	-2.92919617436886	0.00339839865437896	0.36098353164219	
ENSG00000124749.17|COL21A1|protein_coding	1408.52086954713	-1.66515941709809	0.570156841545258	-2.92052869625333	0.00349438014005112	0.365455497025454	
ENSG00000172650.14|AGAP5|protein_coding	26.0220605269765	-0.669153843035663	0.229368809897168	-2.9173706893089	0.0035299598137632	0.366717117760761	
