GeneName	Module	kTotal	kWithin	kOut	kDiff
ENSG00000177853.14|ZNF518A|protein_coding	cyan	302.89092487221	27.4913070321054	275.399617840105	-247.908310808
ENSG00000130518.17|IQCN|protein_coding	midnightblue	369.348683778164	27.4875116293904	341.861172148773	-314.373660519383
ENSG00000163218.15|PGLYRP4|protein_coding	brown	279.782068979172	27.4818724342829	252.300196544889	-224.818324110606
ENSG00000147571.5|CRH|protein_coding	green	332.559727729807	27.4625350152119	305.097192714596	-277.634657699384
ENSG00000118985.16|ELL2|protein_coding	yellow	307.896236217604	27.4578433685248	280.438392849079	-252.980549480554
ENSG00000147852.16|VLDLR|protein_coding	green	307.27182433006	27.4574241695252	279.814400160535	-252.35697599101
ENSG00000141449.15|GREB1L|protein_coding	yellow	298.26954305013	27.4254622255094	270.84408082462	-243.418618599111
ENSG00000183844.17|FAM3B|protein_coding	grey60	335.780218135705	27.4135848723093	308.366633263396	-280.953048391087
ENSG00000120784.16|ZFP30|protein_coding	cyan	313.866053078477	27.404802289672	286.461250788805	-259.056448499133
ENSG00000198832.10|SELENOM|protein_coding	yellow	326.371054929127	27.3757921211442	298.995262807983	-271.619470686838
ENSG00000205038.12|PKHD1L1|protein_coding	salmon	366.677504867012	27.3745750803738	339.302929786638	-311.928354706264
ENSG00000116106.12|EPHA4|protein_coding	red	309.971169376495	27.3694067698702	282.601762606625	-255.232355836755
ENSG00000072042.13|RDH11|protein_coding	black	310.043966413438	27.3481774161198	282.695788997318	-255.347611581198
ENSG00000175264.8|CHST1|protein_coding	midnightblue	332.956403172612	27.3214686145337	305.634934558078	-278.313465943545
ENSG00000091656.19|ZFHX4|protein_coding	cyan	300.82525583509	27.3166911950308	273.50856464006	-246.191873445029
ENSG00000154153.13|RETREG1|protein_coding	cyan	329.392464747026	27.3164361429029	302.076028604123	-274.75959246122
ENSG00000137185.13|ZSCAN9|protein_coding	cyan	314.598525785805	27.2959304257333	287.302595360072	-260.006664934339
ENSG00000112306.8|RPS12|protein_coding	white	411.872349031505	27.2858296529124	384.586519378592	-357.30068972568
ENSG00000079459.13|FDFT1|protein_coding	midnightblue	328.183986856652	27.2691166014218	300.91487025523	-273.645753653808
ENSG00000172594.13|SMPDL3A|protein_coding	black	339.090410230989	27.2530572822145	311.837352948774	-284.58429566656
ENSG00000126778.12|SIX1|protein_coding	cyan	300.345109600592	27.2401247604207	273.104984840171	-245.864860079751
ENSG00000179873.14|NLRP11|protein_coding	midnightblue	325.070829819607	27.1977505006986	297.873079318908	-270.67532881821
ENSG00000123728.10|RAP2C|protein_coding	lightyellow	305.820731472301	27.1971797111923	278.623551761108	-251.426372049916
ENSG00000164542.13|KIAA0895|protein_coding	midnightblue	339.793321907877	27.1936035200698	312.599718387807	-285.406114867737
ENSG00000104763.20|ASAH1|protein_coding	grey60	414.762100238359	27.1746284379341	387.587471800425	-360.412843362491
ENSG00000165655.17|ZNF503|protein_coding	midnightblue	330.935115930219	27.1710184477822	303.764097482437	-276.593079034655
ENSG00000197329.12|PELI1|protein_coding	black	329.456723779072	27.1622301729643	302.294493606107	-275.132263433143
ENSG00000198169.9|ZNF251|protein_coding	black	296.978689169952	27.1588743294979	269.819814840454	-242.660940510956
ENSG00000127955.17|GNAI1|protein_coding	green	298.892125563042	27.1402053391152	271.751920223926	-244.611714884811
ENSG00000163874.11|ZC3H12A|protein_coding	yellow	331.55391394081	27.140088707372	304.413825233438	-277.273736526065
ENSG00000122711.9|SPINK4|protein_coding	midnightblue	344.969027154612	27.1363747971244	317.832652357487	-290.696277560363
ENSG00000000005.6|TNMD|protein_coding	green	303.983316963973	27.1329683737987	276.850348590174	-249.717380216375
ENSG00000145703.16|IQGAP2|protein_coding	salmon	406.534968634579	27.1235577002117	379.411410934367	-352.287853234156
ENSG00000137693.14|YAP1|protein_coding	yellow	286.873530782177	27.1062598697457	259.767270912431	-232.661011042685
ENSG00000002726.21|AOC1|protein_coding	midnightblue	321.059398584298	27.0979319585662	293.961466625732	-266.863534667166
ENSG00000106178.7|CCL24|protein_coding	orange	331.896399195936	27.0779425885858	304.81845660735	-277.740514018764
ENSG00000074803.20|SLC12A1|protein_coding	green	294.184760737663	27.0538004695482	267.130960268114	-240.077159798566
ENSG00000118263.15|KLF7|protein_coding	green	339.962578049079	27.0446795537781	312.917898495301	-285.873218941523
ENSG00000160097.20|FNDC5|protein_coding	red	315.8504660413	27.0117929174243	288.838673123876	-261.826880206452
ENSG00000006128.12|TAC1|protein_coding	cyan	321.024623732711	27.0079747048169	294.016649027894	-267.008674323077
ENSG00000138315.13|OIT3|protein_coding	black	309.109168664096	27.0069235651622	282.102245098934	-255.095321533772
ENSG00000123179.14|EBPL|protein_coding	white	355.83096344724	27.0049219098976	328.826041537343	-301.821119627445
ENSG00000102221.14|JADE3|protein_coding	grey60	328.63804911373	26.9916546429621	301.646394470768	-274.654739827805
ENSG00000133112.17|TPT1|protein_coding	yellow	326.724248051178	26.9905830533494	299.733664997829	-272.743081944479
ENSG00000188869.13|TMC3|protein_coding	midnightblue	306.639185056641	26.9843419199555	279.654843136685	-252.67050121673
ENSG00000185222.10|TCEAL9|protein_coding	red	327.038135650154	26.980789315397	300.057346334757	-273.07655701936
ENSG00000198938.2|MT-CO3|protein_coding	red	315.497112568428	26.9806921115458	288.516420456882	-261.535728345336
ENSG00000134640.3|MTNR1B|protein_coding	cyan	282.423175041681	26.9721746306711	255.45100041101	-228.478825780339
ENSG00000036565.15|SLC18A1|protein_coding	grey60	322.920574664349	26.9623745697542	295.958200094595	-268.995825524841
ENSG00000189298.14|ZKSCAN3|protein_coding	cyan	285.195519756234	26.9510612519954	258.244458504238	-231.293397252243
ENSG00000256223.6|ZNF10|protein_coding	cyan	287.908993734967	26.9464546071339	260.962539127833	-234.016084520699
ENSG00000117479.15|SLC19A2|protein_coding	grey60	332.904207196231	26.9458780554362	305.958329140795	-279.012451085359
ENSG00000186912.6|P2RY4|protein_coding	lightyellow	299.858819481031	26.9395753062176	272.919244174814	-245.979668868596
ENSG00000169084.15|DHRSX|protein_coding	grey60	347.724439073764	26.9282873414395	320.796151732324	-293.867864390885
ENSG00000138834.14|MAPK8IP3|protein_coding	green	331.91785881477	26.9146047494498	305.00325406532	-278.08864931587
ENSG00000038295.8|TLL1|protein_coding	salmon	401.383995777094	26.8974089711196	374.486586805975	-347.589177834855
ENSG00000135362.14|PRR5L|protein_coding	green	327.275987421514	26.8922107213679	300.383776700146	-273.491565978778
ENSG00000172987.13|HPSE2|protein_coding	salmon	403.822077289364	26.8899918669992	376.932085422365	-350.042093555366
ENSG00000038532.16|CLEC16A|protein_coding	midnightblue	348.175093438864	26.8874870358328	321.287606403032	-294.400119367199
ENSG00000133466.14|C1QTNF6|protein_coding	green	305.442001891899	26.8803873738763	278.561614518022	-251.681227144146
ENSG00000173611.18|SCAI|protein_coding	cyan	295.552951340547	26.8676137110315	268.685337629515	-241.817723918484
ENSG00000187398.12|LUZP2|protein_coding	cyan	313.736822425933	26.8614695980717	286.875352827861	-260.013883229789
ENSG00000154845.16|PPP4R1|protein_coding	black	326.493961705483	26.8248497123631	299.66911199312	-272.844262280757
ENSG00000129128.13|SPCS3|protein_coding	green	310.234115095677	26.8247633552629	283.409351740414	-256.584588385151
ENSG00000196689.12|TRPV1|protein_coding	grey60	308.474289841579	26.8222513776428	281.652038463936	-254.829787086293
ENSG00000144852.19|NR1I2|protein_coding	red	323.991301379068	26.8149989600089	297.176302419059	-270.36130345905
ENSG00000111144.10|LTA4H|protein_coding	yellow	323.6500889069	26.8087056672382	296.841383239662	-270.032677572424
ENSG00000144331.20|ZNF385B|protein_coding	salmon	427.800751461792	26.8040945008354	400.996656960957	-374.192562460122
ENSG00000173404.5|INSM1|protein_coding	green	296.426839633505	26.8000086127384	269.626831020767	-242.826822408028
ENSG00000182890.5|GLUD2|protein_coding	cyan	286.989560471766	26.7962194762501	260.193340995515	-233.397121519265
ENSG00000055118.16|KCNH2|protein_coding	cyan	313.455179909709	26.7650073404172	286.690172569292	-259.925165228875
ENSG00000170091.11|NSG2|protein_coding	cyan	326.138653738926	26.7575505836532	299.381103155273	-272.62355257162
ENSG00000196422.11|PPP1R26|protein_coding	grey60	336.498355643214	26.7197894297351	309.778566213479	-283.058776783744
ENSG00000160867.15|FGFR4|protein_coding	black	315.815765623799	26.7133259749456	289.102439648853	-262.389113673908
ENSG00000135414.10|GDF11|protein_coding	green	298.607577565592	26.7128866994793	271.894690866113	-245.181804166634
ENSG00000126259.20|KIRREL2|protein_coding	lightyellow	284.706830540229	26.7128736691647	257.993956871064	-231.281083201899
ENSG00000163125.15|RPRD2|protein_coding	grey60	305.094492103625	26.7053890595901	278.389103044034	-251.683713984444
ENSG00000050730.16|TNIP3|protein_coding	yellow	309.639309226148	26.6953420383375	282.943967187811	-256.248625149473
ENSG00000197451.12|HNRNPAB|protein_coding	black	290.113665516475	26.6739439838237	263.439721532652	-236.765777548828
ENSG00000257093.7|DENND11|protein_coding	red	296.309199289081	26.6690932954884	269.640105993593	-242.971012698104
ENSG00000141448.11|GATA6|protein_coding	salmon	392.432314925121	26.6642274745366	365.768087450585	-339.103859976048
ENSG00000130844.19|ZNF331|protein_coding	lightyellow	299.898245044542	26.6567132316728	273.241531812869	-246.584818581196
ENSG00000167117.10|ANKRD40CL|protein_coding	black	303.488436203839	26.6532811419762	276.835155061863	-250.181873919887
ENSG00000075213.11|SEMA3A|protein_coding	orange	310.68318604148	26.6524419180831	284.030744123396	-257.378302205313
ENSG00000131018.24|SYNE1|protein_coding	grey60	464.603587150409	26.6219770392408	437.981610111168	-411.359633071927
ENSG00000180071.20|ANKRD18A|protein_coding	cyan	299.720655751058	26.5989068293477	273.12174892171	-246.522842092363
ENSG00000187824.9|TMEM220|protein_coding	salmon	472.76459892847	26.5911631832055	446.173435745265	-419.582272562059
ENSG00000114646.10|CSPG5|protein_coding	brown	300.809465824799	26.5547128981234	274.254752926676	-247.700040028552
ENSG00000204128.6|C2orf72|protein_coding	lightyellow	300.213995501429	26.5247120933119	273.689283408117	-247.164571314805
ENSG00000160679.13|CHTOP|protein_coding	grey60	328.133087005739	26.5150758326327	301.618011173106	-275.102935340473
ENSG00000100292.18|HMOX1|protein_coding	yellow	315.984927873797	26.5097660057366	289.47516186806	-262.965395862324
ENSG00000165507.9|DEPP1|protein_coding	salmon	393.358704203815	26.497339879033	366.861364324782	-340.364024445749
ENSG00000183117.19|CSMD1|protein_coding	cyan	349.906728349225	26.4781800510607	323.428548298164	-296.950368247104
ENSG00000141738.14|GRB7|protein_coding	black	297.933600206488	26.4692713264272	271.464328880061	-244.995057553634
ENSG00000159753.14|CARMIL2|protein_coding	midnightblue	354.23880360598	26.4684959391856	327.770307666794	-301.301811727609
ENSG00000135929.9|CYP27A1|protein_coding	salmon	402.85151631529	26.4255018532734	376.426014462016	-350.000512608743
ENSG00000134716.11|CYP2J2|protein_coding	red	282.936171774449	26.3965413725694	256.53963040188	-230.14308902931
ENSG00000197142.10|ACSL5|protein_coding	grey60	389.137043698985	26.3960122965693	362.741031402416	-336.345019105846
ENSG00000119042.17|SATB2|protein_coding	lightyellow	279.380273860766	26.3881638305009	252.992110030265	-226.603946199764
ENSG00000187689.10|AMTN|protein_coding	orange	306.066356997348	26.38479185079	279.681565146558	-253.296773295768
ENSG00000180801.14|ARSJ|protein_coding	green	322.852845020361	26.3815512178913	296.471293802469	-270.089742584578
ENSG00000118181.11|RPS25|protein_coding	white	341.687904469169	26.378876340839	315.30902812833	-288.930151787491
ENSG00000163873.10|GRIK3|protein_coding	cyan	338.245575162191	26.3710739217688	311.874501240422	-285.503427318653
ENSG00000184515.11|BEX5|protein_coding	yellow	297.134889470242	26.3709390933835	270.763950376858	-244.393011283474
ENSG00000129990.15|SYT5|protein_coding	black	297.176144241179	26.3677095423977	270.808434698782	-244.440725156384
ENSG00000188133.6|TMEM215|protein_coding	cyan	341.297199963336	26.3530101184514	314.944189844885	-288.591179726433
ENSG00000101955.15|SRPX|protein_coding	salmon	428.722947671674	26.3430641513009	402.379883520373	-376.036819369072
ENSG00000126785.13|RHOJ|protein_coding	salmon	405.2814436218	26.3303670573518	378.951076564448	-352.620709507096
ENSG00000182022.18|CHST15|protein_coding	yellow	324.969458759711	26.2904275099613	298.679031249749	-272.388603739788
ENSG00000029364.12|SLC39A9|protein_coding	cyan	312.725488035189	26.2814560037776	286.444032031411	-260.162576027633
ENSG00000149150.9|SLC43A1|protein_coding	black	300.808366772923	26.2803049837781	274.528061789145	-248.247756805367
ENSG00000198695.2|MT-ND6|protein_coding	black	280.357295711371	26.2588074465992	254.098488264772	-227.839680818173
ENSG00000150477.15|KIAA1328|protein_coding	red	318.481221791821	26.2495500277478	292.231671764073	-265.982121736325
ENSG00000103449.12|SALL1|protein_coding	cyan	289.060669964762	26.1770480278813	262.883621936881	-236.706573909
ENSG00000165959.12|CLMN|protein_coding	cyan	374.287269834992	26.1637893426221	348.12348049237	-321.959691149748
ENSG00000089050.16|RBBP9|protein_coding	midnightblue	323.076905071466	26.1569976648498	296.919907406616	-270.762909741766
ENSG00000172716.16|SLFN11|protein_coding	cyan	350.919381985882	26.1541624636832	324.765219522199	-298.611057058516
ENSG00000137726.17|FXYD6|protein_coding	salmon	404.750032968855	26.153280945907	378.596752022948	-352.443471077041
ENSG00000171490.13|RSL1D1|protein_coding	white	313.755278497017	26.1515334816792	287.603745015338	-261.452211533659
ENSG00000204262.14|COL5A2|protein_coding	paleturquoise	393.808227971294	26.1322845317148	367.675943439579	-341.543658907865
ENSG00000165169.11|DYNLT3|protein_coding	red	319.505147005314	26.1103546203756	293.394792384939	-267.284437764563
ENSG00000249715.12|FER1L5|protein_coding	black	290.295531937077	26.0994046873192	264.196127249758	-238.096722562439
ENSG00000205592.15|MUC19|protein_coding	green	307.212013374321	26.089150895139	281.122862479182	-255.033711584043
ENSG00000285976.2|AL135905.2|protein_coding	grey60	379.554997848663	26.0358547350489	353.519143113614	-327.483288378565
ENSG00000177954.14|RPS27|protein_coding	white	295.327116912912	26.0316204838415	269.29549642907	-243.263875945229
ENSG00000242715.8|CCDC169|protein_coding	yellow	287.016117842698	26.0305054819814	260.985612360716	-234.955106878735
ENSG00000167524.16|RSKR|protein_coding	cyan	304.081896050954	26.0300908343481	278.051805216605	-252.021714382257
ENSG00000080200.10|CRYBG3|protein_coding	red	319.747551458139	26.000088220665	293.747463237474	-267.747375016809
ENSG00000150051.14|MKX|protein_coding	cyan	336.001086075716	25.957036038481	310.044050037235	-284.087013998753
ENSG00000182836.10|PLCXD3|protein_coding	salmon	383.535292275868	25.9554071161667	357.579885159701	-331.624478043535
ENSG00000145808.10|ADAMTS19|protein_coding	cyan	323.267151436888	25.9018752473082	297.36527618958	-271.463400942271
ENSG00000122779.18|TRIM24|protein_coding	red	296.567252231898	25.8902534157893	270.676998816109	-244.78674540032
ENSG00000151715.8|TMEM45B|protein_coding	grey60	329.870047979371	25.8696941322158	304.000353847156	-278.13065971494
ENSG00000142192.21|APP|protein_coding	yellow	333.310121025806	25.8685591859988	307.441561839807	-281.573002653808
ENSG00000071575.11|TRIB2|protein_coding	cyan	327.596615490116	25.8657236935743	301.730891796542	-275.865168102968
ENSG00000185518.12|SV2B|protein_coding	salmon	377.968165375877	25.8633864463347	352.104778929543	-326.241392483208
ENSG00000158639.13|PAGE5|protein_coding	red	307.113909489551	25.8526927298549	281.261216759696	-255.408524029841
ENSG00000060237.18|WNK1|protein_coding	black	283.730472347198	25.8327390808496	257.897733266348	-232.064994185499
ENSG00000184956.16|MUC6|protein_coding	orange	301.540584184817	25.8313490694316	275.709235115386	-249.877886045954
ENSG00000173715.18|C11orf80|protein_coding	cyan	290.208973939082	25.7923202211287	264.416653717953	-238.624333496824
ENSG00000189431.8|RASSF10|protein_coding	red	323.946982927212	25.7815864748604	298.165396452351	-272.383809977491
ENSG00000121931.16|LRIF1|protein_coding	black	274.97988971007	25.7201415037434	249.259748206327	-223.539606702584
ENSG00000165046.13|LETM2|protein_coding	green	309.602005624105	25.7200968283845	283.881908795721	-258.161811967336
ENSG00000116711.10|PLA2G4A|protein_coding	grey60	355.956696904296	25.6985538407987	330.258143063497	-304.559589222699
ENSG00000162522.11|KIAA1522|protein_coding	black	286.477552287997	25.6632777176152	260.814274570381	-235.150996852766
ENSG00000089351.14|GRAMD1A|protein_coding	grey60	351.74511229666	25.645591778935	326.099520517725	-300.45392873879
ENSG00000177938.5|CAPZA3|protein_coding	green	302.3548293096	25.6317115717896	276.72311773781	-251.091406166021
ENSG00000179399.15|GPC5|protein_coding	midnightblue	344.792983637933	25.6305038046152	319.162479833318	-293.531976028703
ENSG00000165283.16|STOML2|protein_coding	white	435.074091938588	25.6182787914709	409.455813147117	-383.837534355646
ENSG00000141934.10|PLPP2|protein_coding	red	296.077082452829	25.5822084983858	270.494873954443	-244.912665456057
ENSG00000107185.10|RGP1|protein_coding	brown	277.506965150201	25.5335632878533	251.973401862348	-226.439838574494
ENSG00000119121.22|TRPM6|protein_coding	red	302.666815809416	25.4889310342063	277.177884775209	-251.688953741003
ENSG00000197555.9|SIPA1L1|protein_coding	green	326.465782761907	25.481003689786	300.984779072121	-275.503775382335
ENSG00000135604.10|STX11|protein_coding	lightyellow	389.049358930895	25.4758919966864	363.573466934209	-338.097574937523
ENSG00000162998.5|FRZB|protein_coding	salmon	451.930731233645	25.4752445484127	426.455486685232	-400.980242136819
ENSG00000161835.11|TAMALIN|protein_coding	salmon	378.193723308176	25.460305323126	352.73341798505	-327.273112661924
ENSG00000275895.7|U2AF1L5|protein_coding	yellow	304.917424608544	25.4471832835988	279.470241324946	-254.023058041347
ENSG00000173548.9|SNX33|protein_coding	red	327.124327606558	25.4243955253219	301.699932081237	-276.275536555915
ENSG00000066923.17|STAG3|protein_coding	green	323.603025102028	25.4197424393575	298.18328266267	-272.763540223313
ENSG00000154188.10|ANGPT1|protein_coding	cyan	403.295431225887	25.3867257954192	377.908705430468	-352.521979635049
ENSG00000018610.15|CXorf56|protein_coding	red	298.929777374007	25.385053279257	273.54472409475	-248.159670815493
ENSG00000170743.17|SYT9|protein_coding	orange	286.667460532844	25.3717220423361	261.295738490508	-235.924016448171
ENSG00000164935.6|DCSTAMP|protein_coding	salmon	422.599165761808	25.3354002943982	397.26376546741	-371.928365173011
ENSG00000139219.19|COL2A1|protein_coding	cyan	343.247345423709	25.3315411280882	317.915804295621	-292.584263167533
ENSG00000198189.11|HSD17B11|protein_coding	grey60	367.37239500629	25.3129743731434	342.059420633147	-316.746446260003
ENSG00000137460.9|FHDC1|protein_coding	black	290.402062597794	25.309640201253	265.092422396541	-239.782782195288
ENSG00000102174.9|PHEX|protein_coding	red	300.500711623444	25.3081825287753	275.192529094669	-249.884346565893
ENSG00000170500.13|LONRF2|protein_coding	grey60	352.512470687917	25.3064960234846	327.205974664432	-301.899478640947
ENSG00000100647.8|SUSD6|protein_coding	green	337.835775468233	25.2987554323511	312.537020035882	-287.238264603531
ENSG00000025039.15|RRAGD|protein_coding	yellow	318.576592906846	25.2806447207121	293.295948186134	-268.015303465421
ENSG00000266074.10|BAHCC1|protein_coding	grey60	321.931275689026	25.2622189200973	296.669056768928	-271.406837848831
ENSG00000137834.15|SMAD6|protein_coding	cyan	338.129206832363	25.2376799563477	312.891526876015	-287.653846919668
ENSG00000169908.12|TM4SF1|protein_coding	yellow	340.034473127376	25.2360277709901	314.798445356386	-289.562417585396
ENSG00000184719.12|RNLS|protein_coding	red	296.315944160521	25.2205332237066	271.095410936814	-245.874877713108
ENSG00000181085.15|MAPK15|protein_coding	red	316.776261935317	25.2077316772995	291.568530258017	-266.360798580718
ENSG00000177989.13|ODF3B|protein_coding	yellow	343.405631603319	25.2046725147271	318.200959088592	-292.996286573865
ENSG00000141429.13|GALNT1|protein_coding	green	329.823324742655	25.201756309164	304.621568433491	-279.419812124327
ENSG00000169895.6|SYAP1|protein_coding	grey60	357.47068376409	25.1836648774213	332.287018886669	-307.103354009247
ENSG00000070018.9|LRP6|protein_coding	cyan	300.012731297915	25.1798165841739	274.832914713741	-249.653098129567
ENSG00000171004.18|HS6ST2|protein_coding	brown	261.601475633511	25.1448742145124	236.456601418999	-211.311727204487
ENSG00000131378.14|RFTN1|protein_coding	grey60	399.010270671939	25.1093571427962	373.900913529143	-348.791556386346
ENSG00000185215.11|TNFAIP2|protein_coding	lightyellow	317.906241253959	25.1031321500835	292.803109103876	-267.699976953792
ENSG00000167711.14|SERPINF2|protein_coding	midnightblue	360.401827728075	25.1011724890284	335.300655239046	-310.199482750018
ENSG00000158467.16|AHCYL2|protein_coding	grey60	388.441104712879	25.0988922104072	363.342212502471	-338.243320292064
ENSG00000198242.14|RPL23A|protein_coding	white	357.835481060862	25.0906213355252	332.744859725337	-307.654238389812
ENSG00000130635.16|COL5A1|protein_coding	paleturquoise	387.674931661206	25.0670429709806	362.607888690226	-337.540845719245
ENSG00000101558.14|VAPA|protein_coding	grey60	337.209945793964	25.0540790475539	312.155866746411	-287.101787698857
ENSG00000138378.19|STAT4|protein_coding	salmon	423.834093109287	24.9991735577069	398.834919551581	-373.835745993874
ENSG00000181036.14|FCRL6|protein_coding	yellow	319.553811245056	24.98593136459	294.567879880466	-269.581948515876
ENSG00000151729.11|SLC25A4|protein_coding	red	274.708623332435	24.9802563396571	249.728366992778	-224.748110653121
ENSG00000048740.18|CELF2|protein_coding	salmon	433.935359642652	24.9564947501579	408.978864892495	-384.022370142337
ENSG00000058866.15|DGKG|protein_coding	red	302.247636956304	24.9519785048393	277.295658451465	-252.343679946626
ENSG00000140474.14|ULK3|protein_coding	lightyellow	285.99476529646	24.8965420700595	261.0982232264	-236.201681156341
ENSG00000135835.12|KIAA1614|protein_coding	red	302.532176447775	24.8630446915864	277.669131756189	-252.806087064602
ENSG00000176473.13|WDR25|protein_coding	cyan	322.422340363896	24.8505608917481	297.571779472148	-272.7212185804
ENSG00000126368.6|NR1D1|protein_coding	lightyellow	278.202086816009	24.8395158485222	253.362570967487	-228.523055118964
ENSG00000130528.12|HRC|protein_coding	cyan	340.978666176858	24.8332738858111	316.145392291047	-291.312118405236
ENSG00000129991.13|TNNI3|protein_coding	lightyellow	303.119413290747	24.8153339296865	278.30407936106	-253.488745431374
ENSG00000186352.9|ANKRD37|protein_coding	green	309.620899900944	24.8129505579804	284.807949342964	-259.994998784983
ENSG00000121690.11|DEPDC7|protein_coding	yellow	295.667019206076	24.7739673825433	270.893051823533	-246.119084440989
ENSG00000112759.19|SLC29A1|protein_coding	lightyellow	281.955349236205	24.7474243858835	257.207924850321	-232.460500464438
ENSG00000171223.6|JUNB|protein_coding	yellow	354.811535521095	24.7310831318116	330.080452389284	-305.349369257472
ENSG00000078114.19|NEBL|protein_coding	red	304.170610852008	24.7215895763573	279.449021275651	-254.727431699293
ENSG00000203667.10|COX20|protein_coding	grey60	328.734050006496	24.7129009056004	304.021149100895	-279.308248195295
ENSG00000163479.14|SSR2|protein_coding	grey60	309.514098381403	24.6993148776107	284.814783503792	-260.115468626181
ENSG00000164904.18|ALDH7A1|protein_coding	cyan	280.625503278305	24.6795139824427	255.945989295862	-231.266475313419
ENSG00000196792.12|STRN3|protein_coding	cyan	334.764431149754	24.6729608330082	310.091470316746	-285.418509483738
ENSG00000150995.20|ITPR1|protein_coding	salmon	401.589866914263	24.6036193245703	376.986247589693	-352.382628265122
ENSG00000112419.14|PHACTR2|protein_coding	salmon	395.463506348453	24.5609545765099	370.902551771943	-346.341597195433
ENSG00000189051.5|RNF222|protein_coding	black	286.47903752572	24.5576499072294	261.92138761849	-237.363737711261
ENSG00000156687.11|UNC5D|protein_coding	cyan	305.453566304436	24.5561562300889	280.897410074347	-256.341253844258
ENSG00000148702.15|HABP2|protein_coding	grey60	431.730404406795	24.5551833347359	407.175221072059	-382.620037737323
ENSG00000122741.16|DCAF10|protein_coding	black	290.620115968608	24.5469875129114	266.073128455697	-241.526140942785
ENSG00000101489.20|CELF4|protein_coding	black	285.304135559932	24.5405414235959	260.763594136336	-236.22305271274
ENSG00000185869.15|ZNF829|protein_coding	green	288.91636605361	24.539661194449	264.376704859161	-239.837043664712
ENSG00000156508.19|EEF1A1|protein_coding	white	331.463988989094	24.5271432337171	306.936845755377	-282.409702521659
ENSG00000198182.13|ZNF607|protein_coding	cyan	310.085645996003	24.5224843815752	285.563161614428	-261.040677232853
ENSG00000125247.16|TMTC4|protein_coding	cyan	296.571489461631	24.4793589525694	272.092130509062	-247.612771556492
ENSG00000169507.9|SLC38A11|protein_coding	cyan	325.493442899364	24.4733036216645	301.0201392777	-276.546835656035
ENSG00000176884.16|GRIN1|protein_coding	grey60	331.363228865229	24.4565901769613	306.906638688268	-282.450048511306
ENSG00000115252.18|PDE1A|protein_coding	salmon	392.867920571092	24.4559537022724	368.41196686882	-343.956013166548
ENSG00000171234.14|UGT2B7|protein_coding	green	311.073604430688	24.4530282984374	286.620576132251	-262.167547833813
ENSG00000122912.15|SLC25A16|protein_coding	grey60	363.280097053333	24.4510377464685	338.829059306864	-314.378021560396
ENSG00000181790.11|ADGRB1|protein_coding	yellow	320.761264458148	24.428710451003	296.332554007145	-271.903843556142
ENSG00000077942.19|FBLN1|protein_coding	salmon	420.971687262175	24.4267615654539	396.544925696721	-372.118164131267
ENSG00000183778.17|B3GALT5|protein_coding	green	297.63359247787	24.4050318205029	273.228560657367	-248.823528836864
ENSG00000167315.18|ACAA2|protein_coding	green	336.630566105175	24.3940196821407	312.236546423034	-287.842526740893
ENSG00000143512.13|HHIPL2|protein_coding	black	280.494290081842	24.3918327380111	256.102457343831	-231.71062460582
ENSG00000197128.12|ZNF772|protein_coding	cyan	285.122150748535	24.3839033395144	260.73824740902	-236.354344069506
ENSG00000129422.14|MTUS1|protein_coding	cyan	347.889857548173	24.3751910559019	323.514666492271	-299.139475436369
ENSG00000179981.11|TSHZ1|protein_coding	black	280.957649829148	24.3296373146206	256.628012514527	-232.298375199907
ENSG00000100442.11|FKBP3|protein_coding	cyan	296.019730583992	24.2680802265813	271.751650357411	-247.48357013083
ENSG00000182628.13|SKA2|protein_coding	lightyellow	300.585937697134	24.2606705282353	276.325267168898	-252.064596640663
ENSG00000182484.15|WASH6P|protein_coding	green	288.638121491491	24.2511224748294	264.386999016662	-240.135876541832
ENSG00000197045.13|GMFB|protein_coding	green	296.208724170648	24.2379386614048	271.970785509243	-247.732846847838
ENSG00000170537.13|TMC7|protein_coding	yellow	311.334721872658	24.2364585641921	287.098263308466	-262.861804744274
ENSG00000198914.5|POU3F3|protein_coding	red	276.225718559025	24.2235779822873	252.002140576738	-227.778562594451
ENSG00000105738.11|SIPA1L3|protein_coding	grey60	322.08150839464	24.22313040287	297.85837799177	-273.6352475889
ENSG00000228696.10|ARL17B|protein_coding	yellow	305.533249705114	24.2163072423254	281.316942462788	-257.100635220463
ENSG00000161970.15|RPL26|protein_coding	white	301.127420299531	24.1855716446814	276.94184865485	-252.756277010168
ENSG00000074695.6|LMAN1|protein_coding	midnightblue	335.837384122776	24.183982321508	311.653401801268	-287.46941947976
ENSG00000164442.10|CITED2|protein_coding	grey60	431.937441764053	24.106450256193	407.83099150786	-383.724541251667
ENSG00000141101.13|NOB1|protein_coding	white	405.30548956303	24.0833030813853	381.222186481645	-357.138883400259
ENSG00000178035.13|IMPDH2|protein_coding	white	319.092002868242	24.0518796132801	295.040123254962	-270.988243641682
ENSG00000092421.17|SEMA6A|protein_coding	cyan	371.334318348522	24.0227850268398	347.311533321683	-323.288748294843
ENSG00000083720.13|OXCT1|protein_coding	yellow	308.50223103421	24.0171667636446	284.485064270566	-260.467897506921
ENSG00000117115.13|PADI2|protein_coding	salmon	415.414381569792	24.0113388174971	391.403042752295	-367.391703934798
